DATE,TIME,"TEMP C","GUST mph",DIR,"AVG mph","HUM %","BARO mb","TREND mb","RAIN DAY mm","RAIN MTH mm","SOLAR W/m2",UV,WEATHER
2018-10-01,14:30:00,14.9,7,WSW,2.9,60,1028.1,-0.3,0,0,190,1.7,mainly_cloudy/dry
2018-10-01,15:00:00,14.8,8,WNW,2.4,60,1027.9,-0.4,0,0,130,1.3,overcast/dry
2018-10-01,15:30:00,14.8,6,WNW,3.9,58,1028,0.1,0,0,163,1.1,partly_cloudy/dry
2018-10-01,16:00:00,15.4,10,WNW,4.7,62,1027.4,-0.4,0,0,473,1.3,cloudy/dry
2018-10-01,16:30:00,16,4,WSW,3,60,1027.2,-0.9,0,0,223,0.9,sunny/dry
2018-10-01,17:00:00,15.2,8,WSW,3.3,58,1027.1,-0.4,0,0,111,0,cloudy/dry
2018-10-01,17:30:00,14.4,12,W,4.5,60,1026.8,-0.4,0,0,28,0,overcast/dry
2018-10-01,18:00:00,13.7,7,NW,2.1,63,1027,-0.1,0,0,21,0,overcast/dry
2018-10-01,18:30:00,12.9,10,WNW,2.6,65,1027.1,0.2,0,0,11,0,dusk/dry
2018-10-01,19:00:00,12.3,4,SW,3.2,69,1027,0,0,0,0,0,dusk/dry
2018-10-01,19:30:00,12.2,9,WNW,2.4,70,1027.1,0.1,0,0,0,0,night_time/dry
2018-10-01,20:00:00,11.8,8,W,4.6,70,1026.8,-0.2,0,0,0,0,night_time/dry
2018-10-01,20:30:00,11.2,9,WNW,4.7,71,1026.8,-0.3,0,0,0,0,night_time/dry
2018-10-01,21:00:00,10.7,4,WSW,4.1,72,1026.8,-0.1,0,0,0,0,night_time/dry
2018-10-01,21:30:00,10.3,6,W,3,72,1026.4,-0.3,0,0,0,0,night_time/dry
2018-10-01,22:00:00,10.1,13,WNW,5.1,73,1026.4,-0.4,0,0,0,0,night_time/dry
2018-10-01,22:30:00,10.2,15,W,3.7,75,1025.9,-0.5,0,0,0,0,night_time/dry
2018-10-01,23:00:00,10.6,12,W,5.2,76,1025.3,-0.9,0,0,0,0,night_time/dry
2018-10-01,23:30:00,11.1,6,W,2.2,78,1025.1,-0.8,0,0,0,0,night_time/dry
2018-10-02,00:00:00,11.3,7,WNW,4.1,79,1024.9,-0.6,0,0,0,0,night_time/dry
2018-10-02,00:30:00,11.6,4,SW,1.8,80,1024.4,-0.8,0,0,0,0,night_time/dry
2018-10-02,01:00:00,11.9,4,W,2.6,82,1023.7,-1,0,0,0,0,night_time/dry
2018-10-02,01:30:00,12.5,4,SSW,2.1,83,1023.2,-1.1,0,0,0,0,night_time/dry
2018-10-02,02:00:00,12.9,7,WSW,5.2,84,1022.7,-1.2,0,0,0,0,night_time/dry
2018-10-02,03:00:00,13.1,6,WSW,4.9,87,1022,-0.6,0,0,0,0,night_time/dry
2018-10-02,03:30:00,13.2,6,NW,4.3,88,1021.8,-0.3,0,0,0,0,night_time/dry
2018-10-02,04:00:00,13.4,9,WSW,2.3,89,1021.8,-0.2,0,0,0,0,night_time/dry
2018-10-02,04:30:00,13.6,9,W,3.8,91,1021.4,-0.6,0,0,0,0,night_time/dry
2018-10-02,05:00:00,13.8,5,SW,3.9,92,1021.1,-0.9,0,0,0,0,night_time/dry
2018-10-02,06:00:00,14.2,14,WNW,4.8,93,1020.7,-0.4,0,0,0,0,night_time/dry
2018-10-02,06:30:00,14.4,6,WSW,4.7,93,1020.9,0.3,0,0,0,0,night_time/dry
2018-10-02,07:00:00,14.5,10,W,1.5,93,1020.8,0.1,0,0,0,0,night_time/dry
2018-10-02,07:30:00,14.6,4,WSW,2.9,93,1021,-0.1,0,0,5,0,dawn/dry
2018-10-02,08:00:00,14.7,7,WSW,3.2,93,1021,0.2,0,0,14,0,mainly_cloudy/dry
2018-10-02,08:30:00,14.8,10,SW,2.6,93,1021.6,0.6,0,0,35,0,mainly_cloudy/dry
2018-10-02,09:00:00,15,2,WSW,0.7,95,1021.7,0.8,0,0,62,0,mainly_cloudy/dry
2018-10-02,09:30:00,15.3,2,WSW,1,92,1021.6,0.2,0,0,113,0.7,cloudy/dry
2018-10-02,10:00:00,16.1,4,WNW,2.8,90,1022,0.2,0,0,250,1.2,partly_cloudy/dry
2018-10-02,10:30:00,17.6,4,WNW,1.5,86,1022.2,0.3,0,0,299,1.5,sunny/dry
2018-10-02,11:00:00,17.5,5,WSW,4.8,84,1022.2,0.3,0,0,167,1.2,mainly_cloudy/dry
2018-10-02,11:30:00,17.3,6,SW,3.2,86,1022.3,0.2,0,0,137,1.2,cloudy/dry
2018-10-02,12:00:00,17.6,12,SW,3.9,87,1022.2,0,0,0,564,3,sunny/dry
2018-10-02,12:30:00,18.6,12,WNW,4.6,82,1022.1,-0.2,0,0,647,3.6,sunny/dry
2018-10-02,13:00:00,18.6,12,W,5.5,82,1022.3,0,0,0,422,2.6,sunny/dry
2018-10-02,13:30:00,18.1,15,W,6.1,84,1022.4,0.3,0,0,469,3.2,partly_cloudy/dry
2018-10-02,14:00:00,18.7,12,WNW,4.7,82,1022.3,0.1,0,0,403,2.6,sunny/dry
2018-10-02,14:30:00,18.2,8,WNW,2.2,83,1022.4,0,0,0,355,2.1,partly_cloudy/dry
2018-10-02,15:00:00,18.5,17,WNW,4.7,81,1022.5,0.2,0,0,144,1.2,mainly_cloudy/dry
2018-10-02,15:30:00,18,8,WNW,3.6,83,1022.7,0.3,0,0,163,1.1,mainly_cloudy/dry
2018-10-02,16:00:00,17.7,9,W,4.5,83,1022.9,0.3,0,0,104,0.9,mainly_cloudy/dry
2018-10-02,16:30:00,17.4,9,W,1.7,82,1023,0.2,0,0,116,0.7,mainly_cloudy/dry
2018-10-02,17:00:00,17.4,9,WSW,2.6,82,1023,0.2,0,0,90,0,cloudy/dry
2018-10-02,17:30:00,17.2,6,W,2,82,1023.3,0.3,0,0,26,0,overcast/dry
2018-10-02,18:00:00,16.7,5,SW,1.7,85,1023.4,0.3,0,0,40,0,cloudy/dry
2018-10-02,18:30:00,16.3,4,WNW,3.7,87,1023.5,0.2,0,0,18,0,dusk/dry
2018-10-02,19:00:00,15.9,8,W,4.4,89,1023.8,0.4,0,0,0,0,dusk/dry
2018-10-02,19:30:00,15.5,4,W,3.2,90,1024,0.5,0,0,0,0,night_time/dry
2018-10-02,20:00:00,15.3,12,SW,2.3,91,1024.4,0.6,0,0,0,0,night_time/dry
2018-10-02,20:30:00,15.3,8,WSW,2.2,91,1024.6,0.6,0,0,0,0,night_time/dry
2018-10-02,21:00:00,15.3,8,WNW,2.9,91,1024.8,0.5,0,0,0,0,night_time/dry
2018-10-02,21:30:00,15.2,4,NW,2.1,91,1024.8,0.1,0,0,0,0,night_time/dry
2018-10-02,22:00:00,14.7,5,W,2.8,91,1024.9,0,0,0,0,0,night_time/dry
2018-10-02,22:30:00,14.4,6,SW,1.6,91,1024.9,0.2,0,0,0,0,night_time/dry
2018-10-02,23:00:00,14.3,4,SW,1.6,91,1025.1,0.2,0,0,0,0,night_time/dry
2018-10-02,23:30:00,14.1,4,SW,1.3,91,1025.3,0.3,0,0,0,0,night_time/dry
2018-10-03,00:00:00,13.9,10,WNW,3.8,92,1025.5,0.5,0,0,0,0,night_time/dry
2018-10-03,00:30:00,13.9,4,W,3.2,91,1025.3,0.1,0,0,0,0,night_time/dry
2018-10-03,01:00:00,13.8,2,WNW,1.8,91,1025.3,-0.2,0,0,0,0,night_time/dry
2018-10-03,01:30:00,13.7,12,WNW,3.3,91,1025.4,0.1,0,0,0,0,night_time/dry
2018-10-03,02:00:00,13.7,4,WNW,2,91,1025.5,0.2,0,0,0,0,night_time/dry
2018-10-03,03:00:00,12.9,2,W,0.5,90,1025.7,0.2,0,0,0,0,night_time/dry
2018-10-03,03:30:00,12.8,2,WNW,0.7,91,1025.9,0.3,0,0,0,0,night_time/dry
2018-10-03,04:00:00,12.3,0,W,0.1,91,1026.1,0.5,0,0,0,0,night_time/dry
2018-10-03,04:30:00,12.1,1,W,0,92,1026.2,0.4,0,0,0,0,night_time/dry
2018-10-03,05:00:00,11.9,2,WSW,0.3,92,1026.4,0.3,0,0,0,0,night_time/dry
2018-10-03,05:30:00,11.7,0,WSW,0,92,1026.6,0.2,0,0,0,0,night_time/dry
2018-10-03,06:00:00,11.2,0,WSW,0,92,1026.7,0.3,0,0,0,0,night_time/dry
2018-10-03,06:30:00,10.9,4,WSW,0.7,92,1026.9,0.4,0,0,0,0,night_time/dry
2018-10-03,07:00:00,10.8,0,WSW,0,93,1027.1,0.4,0,0,0,0,night_time/dry
2018-10-03,07:30:00,10.7,1,WSW,0,93,1027.3,0.4,0,0,9,0,dawn/dry
2018-10-03,08:00:00,10.9,1,WSW,0.8,94,1027.6,0.6,0,0,25,0,cloudy/dry
2018-10-03,08:30:00,12,2,SW,0.2,94,1027.9,0.6,0,0,109,0,sunny/dry
2018-10-03,09:00:00,13.1,4,WSW,1.4,94,1028,0.3,0,0,181,0.6,sunny/dry
2018-10-03,09:30:00,14.2,7,WNW,1.3,92,1028.4,0.5,0,0,250,1,sunny/dry
2018-10-03,10:00:00,15.1,4,WSW,1.6,87,1028.5,0.5,0,0,313,1.4,sunny/dry
2018-10-03,10:30:00,16.2,4,SW,2.1,81,1028.8,0.4,0,0,232,1.8,cloudy/dry
2018-10-03,11:00:00,15.7,8,WNW,2,80,1029,0.4,0,0,475,1.8,partly_cloudy/dry
2018-10-03,11:30:00,16.8,7,W,1.4,77,1029.1,0.2,0,0,475,2.7,sunny/dry
2018-10-03,12:00:00,17.7,4,NW,1.8,73,1029,0.1,0,0,506,3.1,sunny/dry
2018-10-03,12:30:00,18.6,5,WNW,2.3,70,1029,0,0,0,680,3.2,sunny/dry
2018-10-03,13:00:00,18.9,4,WNW,1.8,69,1028.8,-0.2,0,0,527,3.3,sunny/dry
2018-10-03,13:30:00,19.2,7,WNW,4.3,70,1028.7,-0.3,0,0,559,3.2,sunny/dry
2018-10-03,14:00:00,19.1,7,WNW,3.8,70,1028.4,-0.4,0,0,520,3,sunny/dry
2018-10-03,14:30:00,18.9,4,W,1.6,71,1028.2,-0.4,0,0,512,2.6,sunny/dry
2018-10-03,15:00:00,19.2,9,WSW,2.5,70,1028,-0.4,0,0,519,2.2,sunny/dry
2018-10-03,15:30:00,18.9,4,WSW,2.6,70,1027.9,-0.4,0,0,65,1.3,overcast/dry
2018-10-03,16:00:00,18.7,5,WSW,2.9,72,1027.7,-0.3,0,0,355,1.3,sunny/dry
2018-10-03,16:30:00,18.4,10,WNW,4.1,73,1027.6,-0.3,0,0,121,0.8,cloudy/dry
2018-10-03,17:00:00,17.4,9,WNW,1,76,1027.6,-0.1,0,0,70,0.5,overcast/dry
2018-10-03,17:30:00,16.9,4,NW,2.4,79,1027.6,0,0,0,53,0,mainly_cloudy/dry
2018-10-03,18:00:00,16.3,4,WNW,3.6,80,1027.8,0.2,0,0,21,0,mainly_cloudy/dry
2018-10-03,18:30:00,15.7,1,W,0.1,82,1027.9,0.3,0,0,9,0,dusk/dry
2018-10-03,19:00:00,15.1,4,SW,1,84,1028,0.3,0,0,0,0,dusk/dry
2018-10-03,19:30:00,14.7,4,SW,0.1,85,1028.1,0.3,0,0,0,0,night_time/dry
2018-10-03,20:00:00,14.2,7,WSW,1.6,87,1028,0,0,0,0,0,night_time/dry
2018-10-03,20:30:00,13.8,4,WNW,2.4,89,1028,-0.1,0,0,0,0,night_time/dry
2018-10-03,21:00:00,13.6,4,W,1.3,90,1028,0,0,0,0,0,night_time/dry
2018-10-03,21:30:00,13.5,2,WSW,1.2,90,1028,0,0,0,0,0,night_time/dry
2018-10-03,22:00:00,13.3,6,SW,3.3,91,1028,0,0,0,0,0,night_time/dry
2018-10-03,22:30:00,13.4,4,WNW,1.6,91,1027.9,-0.1,0,0,0,0,night_time/dry
2018-10-03,23:00:00,13.5,5,W,2.2,92,1027.8,-0.2,0,0,0,0,night_time/dry
2018-10-03,23:30:00,13.6,5,WSW,2,92,1027.9,0,0,0,0,0,night_time/dry
2018-10-04,00:00:00,13.6,6,W,2.1,91,1027.6,-0.1,0,0,0,0,night_time/dry
2018-10-04,00:30:00,13.6,2,SW,1.3,91,1027.5,-0.3,0,0,0,0,night_time/dry
2018-10-04,01:00:00,13.6,4,W,2.1,91,1027.4,-0.2,0,0,0,0,night_time/dry
2018-10-04,01:30:00,13.7,4,SW,1.5,91,1027.4,-0.2,0,0,0,0,night_time/dry
2018-10-04,02:00:00,13.7,2,W,0.9,91,1027.3,-0.2,0,0,0,0,night_time/dry
2018-10-04,03:00:00,13.7,4,WNW,1.5,91,1026.8,-0.5,0,0,0,0,night_time/dry
2018-10-04,03:30:00,13.7,2,WNW,0.9,91,1026.5,-0.5,0,0,0,0,night_time/dry
2018-10-04,04:00:00,13.6,4,W,0.8,92,1026.1,-0.6,0,0,0,0,night_time/dry
2018-10-04,04:30:00,13.5,5,WSW,2,92,1025.9,-0.6,0,0,0,0,night_time/dry
2018-10-04,05:00:00,13.3,4,SW,1.3,92,1025.7,-0.4,0,0,0,0,night_time/dry
2018-10-04,05:30:00,13.3,2,SW,2.4,93,1025.7,-0.1,0,0,0,0,night_time/dry
2018-10-04,06:00:00,13.2,4,W,2.1,93,1025.6,-0.1,0,0,0,0,night_time/dry
2018-10-04,06:30:00,13.1,4,SW,2.9,93,1025.6,-0.2,0,0,0,0,night_time/dry
2018-10-04,07:00:00,13,4,SSW,1.5,93,1025.6,0,0,0,0,0,night_time/dry
2018-10-04,07:30:00,12.7,2,SSW,2,93,1025.4,-0.1,0,0,5,0,dawn/dry
2018-10-04,08:00:00,12.4,4,SSE,0.7,93,1025.6,0,0,0,14,0,mainly_cloudy/dry
2018-10-04,08:30:00,12.3,4,S,1.4,93,1025.4,0,0,0,44,0,mainly_cloudy/dry
2018-10-04,09:00:00,12.2,4,SW,2.9,93,1025.6,0,0,0,51,0,mainly_cloudy/dry
2018-10-04,09:30:00,12.1,4,SW,1.4,94,1025.8,0.3,0,0,65,0.5,overcast/dry
2018-10-04,10:00:00,12.1,1,SSW,0.2,94,1025.7,0.1,0,0,74,0.6,overcast/dry
2018-10-04,10:30:00,12.4,5,SSE,3.3,93,1025.5,-0.3,0,0,153,1,cloudy/dry
2018-10-04,11:00:00,13.1,1,SW,1.4,93,1025.4,-0.2,0,0,141,1.2,mainly_cloudy/dry
2018-10-04,11:30:00,13.9,5,SW,1.6,91,1025,-0.4,0,0,213,1.6,cloudy/dry
2018-10-04,12:00:00,15,5,SW,2.3,88,1024.7,-0.7,0,0,234,2.1,cloudy/dry
2018-10-04,12:30:00,16.5,4,SSW,1.7,83,1024.6,-0.5,0,0,592,3.2,partly_cloudy/dry
2018-10-04,13:00:00,18.3,5,SW,2,76,1024.1,-0.6,0,0,253,2.6,sunny/dry
2018-10-04,13:30:00,19,8,SW,3.8,71,1023.7,-0.8,0,0,566,3,sunny/dry
2018-10-04,14:00:00,19.5,5,WSW,3.2,71,1023.4,-0.7,0,0,513,2.8,sunny/dry
2018-10-04,14:30:00,19.8,4,SSW,2.4,71,1023.1,-0.5,0,0,555,2.6,sunny/dry
2018-10-04,15:00:00,20.2,9,SW,4.3,69,1022.8,-0.7,0,0,464,2.1,sunny/dry
2018-10-04,15:30:00,20.3,8,W,3.5,70,1022.4,-0.8,0,0,403,1.7,sunny/dry
2018-10-04,16:00:00,20.4,7,SE,4.1,68,1022.2,-0.6,0,0,350,1.3,sunny/dry
2018-10-04,16:30:00,19.8,4,SSW,2.9,70,1021.8,-0.6,0,0,125,0.8,partly_cloudy/dry
2018-10-04,17:00:00,18.4,7,SW,3,73,1021.4,-0.8,0,0,72,0,overcast/dry
2018-10-04,17:30:00,17.8,12,SSE,4.8,76,1021.4,-0.4,0,0,37,0,overcast/dry
2018-10-04,18:00:00,16.8,5,S,3,79,1021.4,0,0,0,26,0,cloudy/dry
2018-10-04,18:30:00,15.8,12,SSW,2.8,82,1021.3,-0.2,0,0,7,0,dusk/dry
2018-10-04,19:00:00,15,12,S,2.4,84,1021.3,0,0,0,0,0,dusk/dry
2018-10-04,19:30:00,14.6,4,SSE,5.6,85,1021.1,-0.2,0,0,0,0,night_time/dry
2018-10-04,20:00:00,14.2,8,SSE,3.2,87,1020.9,-0.4,0,0,0,0,night_time/dry
2018-10-04,20:30:00,14.1,9,SSE,5.9,88,1020.7,-0.4,0,0,0,0,night_time/dry
2018-10-04,21:00:00,13.8,10,SSE,4.6,88,1020.6,-0.3,0,0,0,0,night_time/dry
2018-10-04,21:30:00,13.6,9,SSE,2.9,88,1020.6,-0.2,0,0,0,0,night_time/dry
2018-10-04,22:00:00,13.3,4,SE,2.1,89,1020.6,0,0,0,0,0,night_time/dry
2018-10-04,22:30:00,13.1,4,SSE,1,90,1020.5,-0.1,0,0,0,0,night_time/dry
2018-10-04,23:00:00,12.8,2,SSE,1.2,90,1020.2,-0.3,0,0,0,0,night_time/dry
2018-10-04,23:30:00,12.8,2,SSE,0.3,91,1020.3,-0.2,0,0,0,0,night_time/dry
2018-10-05,00:00:00,13,2,SE,2.2,91,1020.1,-0.2,0,0,0,0,night_time/dry
2018-10-05,00:30:00,13,2,SE,1,91,1019.8,-0.5,0,0,0,0,night_time/dry
2018-10-05,01:00:00,12.9,2,SE,2.4,91,1019.6,-0.5,0,0,0,0,night_time/dry
2018-10-05,01:30:00,12.9,4,SSE,0.9,92,1019.4,-0.4,0,0,0,0,night_time/dry
2018-10-05,02:00:00,12.9,2,SSE,1.5,92,1019.3,-0.4,0,0,0,0,night_time/dry
2018-10-05,02:30:00,13,4,SSE,1,92,1019,-0.4,0,0,0,0,night_time/dry
2018-10-05,03:00:00,13,2,SSE,0.7,92,1018.6,-0.7,0,0,0,0,night_time/dry
2018-10-05,03:30:00,12.8,8,ESE,3.5,92,1017.9,-1.1,0,0,0,0,night_time/dry
2018-10-05,04:00:00,12.8,4,SE,2.4,92,1017.4,-1.2,0,0,0,0,night_time/dry
2018-10-05,04:30:00,13.1,6,SE,3.8,92,1017.1,-0.8,0,0,0,0,night_time/dry
2018-10-05,05:00:00,13,4,SSE,0.6,93,1016.9,-0.6,0,0,0,0,night_time/dry
2018-10-05,05:30:00,12.9,4,SE,2.2,93,1016.6,-0.5,0,0,0,0,night_time/dry
2018-10-05,06:00:00,12.8,4,SE,1.7,93,1016.6,-0.3,0,0,0,0,night_time/dry
2018-10-05,06:30:00,12.8,4,SE,2.1,93,1016.4,-0.2,0,0,0,0,night_time/dry
2018-10-05,07:00:00,12.9,6,SSE,2.4,94,1016.4,-0.3,0,0,0,0,night_time/dry
2018-10-05,07:30:00,13.1,4,SE,2,94,1016.4,0,0,0,9,0,dawn/dry
2018-10-05,08:00:00,13.2,4,SSE,0.2,95,1016.3,0,0,0,30,0,partly_cloudy/dry
2018-10-05,08:30:00,13.3,4,SSE,2.3,95,1016.3,-0.2,0,0,90,0,sunny/dry
2018-10-05,09:00:00,13.7,4,ESE,1.2,95,1016.3,0,0,0,95,0,partly_cloudy/dry
2018-10-05,09:30:00,14.2,4,SE,2.5,95,1016.2,0,0,0,186,0.7,sunny/dry
2018-10-05,10:00:00,15.2,4,S,1.8,94,1016.1,-0.3,0,0,302,1,sunny/dry
2018-10-05,10:30:00,15.9,2,SSE,0.8,91,1015.8,-0.4,0,0,223,1.3,partly_cloudy/dry
2018-10-05,11:00:00,17.4,1,S,1.2,87,1015.7,-0.4,0,0,445,1.9,sunny/dry
2018-10-05,11:30:00,18.3,2,WSW,0.3,79,1015.3,-0.5,0,0,93,1.2,overcast/dry
2018-10-05,12:00:00,17.3,0,W,0,82,1015.3,-0.3,0,0,207,1.7,mainly_cloudy/dry
2018-10-05,12:30:00,17.9,2,W,0.6,81,1014.9,-0.4,0,0,355,2.3,cloudy/dry
2018-10-05,13:00:00,19.4,4,SW,2.8,75,1014.7,-0.6,0,0,366,2.4,partly_cloudy/dry
2018-10-05,13:30:00,19.9,4,W,1,72,1014.4,-0.4,0,0,227,1.9,cloudy/dry
2018-10-05,14:00:00,19.3,6,NW,5.1,73,1014.1,-0.6,0,0,255,1.8,cloudy/dry
2018-10-05,14:30:00,18.8,6,W,1.2,74,1014,-0.5,0,0,339,1.7,cloudy/dry
2018-10-05,15:00:00,19.6,4,WNW,2.3,68,1014.1,-0.1,0,0,343,1.7,partly_cloudy/dry
2018-10-05,15:30:00,19.9,2,NW,2.6,68,1013.6,-0.4,0,0,462,1.4,sunny/dry
2018-10-05,16:00:00,19.4,2,NW,1.3,67,1013.4,-0.6,0,0,239,1,partly_cloudy/dry
2018-10-05,16:30:00,18.9,9,WNW,3.6,68,1013.1,-0.5,0,0,192,0.8,sunny/dry
2018-10-05,17:00:00,18.4,4,WNW,0.5,70,1013,-0.3,0,0,86,0,cloudy/dry
2018-10-05,17:30:00,18,2,WNW,0.3,72,1013,-0.1,0,0,54,0,mainly_cloudy/dry
2018-10-05,18:00:00,17.7,0,WNW,0,74,1012.9,-0.2,0,0,26,0,mainly_cloudy/dry
2018-10-05,18:30:00,17.3,0,WNW,0.3,76,1012.8,-0.1,0,0,7,0,dusk/dry
2018-10-05,19:00:00,16.9,2,WNW,0.6,78,1012.8,0,0,0,0,0,dusk/dry
2018-10-05,19:30:00,16.4,0,WNW,0,80,1012.7,-0.1,0,0,0,0,night_time/dry
2018-10-05,20:00:00,16,0,WNW,0,82,1012.4,-0.5,0,0,0,0,night_time/dry
2018-10-05,20:30:00,15.7,1,WNW,0.9,83,1012.6,-0.1,0,0,0,0,night_time/dry
2018-10-05,21:00:00,15.3,2,WNW,1,85,1012.5,0.1,0,0,0,0,night_time/dry
2018-10-05,21:30:00,15.2,1,WNW,0.9,86,1012.3,-0.4,0,0,0,0,night_time/dry
2018-10-05,22:00:00,15.2,4,WNW,1.4,88,1012.2,-0.3,0,0,0,0,night_time/dry
2018-10-05,22:30:00,15.1,0,WNW,0,88,1012.1,-0.1,0,0,0,0,night_time/dry
2018-10-05,23:00:00,15,1,WNW,0.3,89,1012.3,0,0,0,0,0,night_time/dry
2018-10-05,23:30:00,14.9,6,N,3.9,89,1012.4,0.2,0,0,0,0,night_time/dry
2018-10-06,00:00:00,13.5,6,NNE,2.2,87,1012.3,0.1,0,0,0,0,night_time/dry
2018-10-06,00:30:00,12.7,6,NE,2.3,88,1011.9,-0.3,0,0,0,0,night_time/dry
2018-10-06,01:00:00,12.1,4,NNE,3.3,89,1011.6,-0.8,0,0,0,0,night_time/dry
2018-10-06,01:30:00,11.8,4,N,3.2,90,1011.6,-0.4,0,0,0,0,night_time/dry
2018-10-06,02:00:00,11.3,2,NNE,2.1,89,1011.5,-0.1,0,0,0,0,night_time/dry
2018-10-06,02:30:00,11.1,10,NNE,3.6,89,1011.4,-0.2,0,0,0,0,night_time/dry
2018-10-06,03:00:00,10.6,8,ENE,4.3,90,1011.1,-0.4,0,0,0,0,night_time/dry
2018-10-06,03:30:00,10.3,4,NNW,2.3,90,1011.1,-0.2,0,0,0,0,night_time/dry
2018-10-06,04:00:00,10,9,NNW,2.9,90,1010.8,-0.4,0,0,0,0,night_time/dry
2018-10-06,05:00:00,9.7,10,NE,5.2,92,1010.1,-0.5,0,0,0,0,night_time/dry
2018-10-06,05:30:00,9.5,8,NNE,3,92,1010.3,-0.3,0,0,0,0,night_time/dry
2018-10-06,06:00:00,9.4,8,N,4,92,1010.5,0.2,0,0,0,0,night_time/dry
2018-10-06,06:30:00,9.3,9,N,1.2,92,1010.5,0.2,0,0,0,0,night_time/dry
2018-10-06,07:00:00,9.3,8,NE,3.8,93,1010.7,0.2,0,0,0,0,night_time/dry
2018-10-06,07:30:00,9.1,9,NNE,4.5,93,1011,0.4,0,0,0,0,dawn/windy
2018-10-06,08:00:00,8.8,9,ENE,5.4,93,1011.1,0.4,0,0,11,0,mainly_cloudy/dry
2018-10-06,08:30:00,8.3,8,NNE,2.4,93,1011.5,0.5,0,0,9,0,overcast/dry
2018-10-06,09:00:00,7.9,16,N,6,93,1011.7,0.7,0,0,14,0,overcast/dry
2018-10-06,09:30:00,7.8,12,NE,2.8,93,1012.1,0.6,0.2,0.2,19,0,overcast/raining_lightly
2018-10-06,10:00:00,7.8,10,NNE,4.1,94,1012.4,0.6,0.6,0.6,32,0,overcast/raining_lightly
2018-10-06,10:30:00,7.8,7,NNE,4.7,94,1012.5,0.4,1.2,1.2,46,0,overcast/raining_lightly
2018-10-06,11:00:00,7.8,7,NE,6.4,94,1012.7,0.2,1.6,1.6,49,0,overcast/raining_lightly
