DATE,TIME,"TEMP C","GUST mph",DIR,"AVG mph","HUM %","BARO mb","TREND mb","RAIN DAY mm","RAIN MTH mm","SOLAR W/m2",UV,WEATHER
2018-11-11,11:30:00,11.9,10,WSW,5.4,79,997.7,0.6,4.2,47.6,325,1,sunny/dry
2018-11-11,12:00:00,12.4,15,WSW,6.6,75,998,0.5,4.2,47.6,132,0.9,sunny/dry
2018-11-11,12:30:00,12.6,13,SW,3.5,74,998.2,0.4,4.2,47.6,192,1,sunny/dry
2018-11-11,13:00:00,13.2,9,SSW,6.1,72,998.5,0.5,4.2,47.6,171,0.9,sunny/dry
2018-11-11,13:30:00,13.4,12,S,6.9,71,998.9,0.6,4.2,47.6,318,0.8,sunny/dry
2018-11-11,14:00:00,13.4,7,W,4.4,71,999.3,0.7,4.2,47.6,241,0.7,sunny/dry
2018-11-11,14:30:00,13.4,7,ESE,4.3,68,999.5,0.7,4.2,47.6,165,0.5,sunny/dry
2018-11-11,15:00:00,13.3,6,SSW,2,66,999.8,0.4,4.2,47.6,116,0,sunny/dry
2018-11-11,15:30:00,12.6,8,SW,6,67,999.8,0.4,4.2,47.6,51,0,partly_cloudy/dry
2018-11-11,16:00:00,12.2,2,W,3.5,71,1000.3,0.6,4.2,47.6,16,0,cloudy/dry
2018-11-11,16:30:00,11.7,10,SW,2.8,75,1001,1.1,4.2,47.6,0,0,dusk/dry
2018-11-11,17:00:00,11.3,7,SSW,6.2,77,1001.4,1,4.2,47.6,0,0,night_time/dry
2018-11-11,17:30:00,10.9,4,SSE,1.2,78,1001.4,0.3,4.2,47.6,0,0,night_time/dry
2018-11-11,18:00:00,10.2,4,SSW,0.7,81,1001.8,0.4,4.2,47.6,0,0,night_time/dry
2018-11-11,18:30:00,9.9,7,SSW,3.9,81,1002.1,0.8,4.2,47.6,0,0,night_time/dry
2018-11-11,19:00:00,10.2,9,SSW,3.1,81,1002.7,0.9,4.2,47.6,0,0,night_time/dry
2018-11-11,19:30:00,9.8,4,SSE,0.9,82,1002.7,0.5,4.2,47.6,0,0,night_time/dry
2018-11-11,20:00:00,9.4,6,S,2,85,1002.8,0.1,4.2,47.6,0,0,night_time/dry
2018-11-11,20:30:00,9.8,4,SW,3.5,87,1003,0.3,4.2,47.6,0,0,night_time/dry
2018-11-11,21:00:00,10.3,12,S,4.4,86,1003.2,0.4,4.2,47.6,0,0,night_time/dry
2018-11-11,21:30:00,10.4,8,SSW,4.8,85,1003.3,0.3,4.2,47.6,0,0,night_time/dry
2018-11-11,22:00:00,10.6,10,SW,6.4,85,1003.6,0.3,4.2,47.6,0,0,night_time/dry
2018-11-11,22:30:00,10.6,12,S,3.8,86,1003.7,0.3,4.2,47.6,0,0,night_time/dry
2018-11-11,23:00:00,10.7,6,S,3.6,85,1003.8,0.3,4.2,47.6,0,0,night_time/dry
2018-11-11,23:30:00,10.5,4,SSW,2.9,86,1004.1,0.4,4.2,47.6,0,0,night_time/dry
2018-11-12,00:00:00,10.1,5,S,1.4,87,1004.2,0.4,0,47.6,0,0,night_time/dry
2018-11-12,00:30:00,10.1,5,SSE,2.5,88,1004.1,0.1,0,47.6,0,0,night_time/dry
2018-11-12,01:00:00,10,4,SSE,0,88,1004.3,0.1,0,47.6,0,0,night_time/dry
2018-11-12,01:30:00,9.7,4,SSE,2.1,88,1004.4,0.3,0,47.6,0,0,night_time/dry
2018-11-12,02:00:00,9.4,4,SSE,0.7,89,1004.6,0.2,0,47.6,0,0,night_time/dry
2018-11-12,02:30:00,9.3,1,SSE,1.6,90,1004.6,0.1,0,47.6,0,0,night_time/dry
2018-11-12,03:00:00,9.1,1,SSE,0.3,90,1004.6,0,0,47.6,0,0,night_time/dry
2018-11-12,03:30:00,8.8,2,S,1.2,91,1004.9,0.3,0,47.6,0,0,night_time/dry
2018-11-12,04:00:00,8.7,4,S,1.3,92,1005,0.4,0,47.6,0,0,night_time/dry
2018-11-12,04:30:00,8.6,2,S,0.5,92,1005.1,0.2,0,47.6,0,0,night_time/dry
2018-11-12,05:00:00,8.6,4,S,3,93,1005.3,0.3,0,47.6,0,0,night_time/dry
2018-11-12,05:30:00,8.7,4,S,0.7,93,1005.4,0.4,0,47.6,0,0,night_time/dry
2018-11-12,06:00:00,8.7,2,SSE,2.1,93,1005.6,0.3,0,47.6,0,0,night_time/dry
2018-11-12,06:30:00,8.7,4,SE,1.7,93,1005.6,0.2,0,47.6,0,0,night_time/dry
2018-11-12,07:00:00,8.6,5,SSE,1.3,93,1006.1,0.5,0,47.6,0,0,night_time/dry
2018-11-12,07:30:00,9,5,S,3.5,93,1006.5,0.9,0,47.6,0,0,dawn/dry
2018-11-12,08:00:00,9.2,7,SSE,3.8,93,1006.7,0.6,0,47.6,23,0,partly_cloudy/dry
2018-11-12,08:30:00,9.7,6,SSW,3,93,1007,0.5,0,47.6,63,0,sunny/dry
2018-11-12,09:00:00,10.5,6,SSW,2.9,92,1007.1,0.4,0,47.6,114,0,sunny/dry
2018-11-12,09:30:00,11.6,7,S,5.9,88,1007.1,0.2,0,47.6,167,0.5,sunny/dry
2018-11-12,10:00:00,12.2,7,SSW,4.8,85,1007.3,0.1,0,47.6,223,0.7,cloudy/dry
2018-11-12,10:30:00,12.4,13,SW,5.9,82,1007.4,0.2,0,47.6,65,0.6,mainly_cloudy/dry
2018-11-12,11:00:00,12.3,13,SW,5.8,81,1007.4,0.2,0,47.6,72,0.7,mainly_cloudy/dry
2018-11-12,11:30:00,12.9,8,SW,5.6,79,1007.3,-0.1,0,47.6,105,0.8,mainly_cloudy/dry
2018-11-12,12:00:00,13,9,WSW,7.8,75,1007.2,-0.2,0,47.6,46,0,mainly_cloudy/dry
2018-11-12,12:30:00,13.3,7,SSW,6.3,77,1007.3,0,0,47.6,308,1,sunny/dry
2018-11-12,13:00:00,13.6,15,SW,6.7,73,1007.2,0,0,47.6,292,0.9,sunny/dry
2018-11-12,13:30:00,14.1,15,W,8.6,72,1007.3,0,0,47.6,218,0.8,sunny/dry
2018-11-12,14:00:00,14.1,14,SW,8.2,71,1007.3,0,0,47.6,229,0.6,sunny/dry
2018-11-12,14:30:00,14,9,SSW,7.4,69,1007.5,0.1,0,47.6,100,0,sunny/dry
2018-11-12,15:00:00,13.3,12,WNW,6.8,73,1007.8,0.6,0,47.6,19,0,overcast/dry
2018-11-12,15:30:00,12.9,12,SW,8.5,74,1008.1,0.7,0,47.6,18,0,overcast/dry
2018-11-12,16:00:00,12.5,13,SW,6.6,77,1008.3,0.5,0,47.6,79,0,sunny/dry
2018-11-12,16:30:00,11.7,18,SSW,6.9,76,1008.6,0.5,0,47.6,0,0,dusk/dry
2018-11-12,17:00:00,11.2,14,SW,6.6,79,1008.7,0.4,0,47.6,0,0,night_time/dry
2018-11-12,17:30:00,11.1,9,S,5.2,80,1008.9,0.3,0,47.6,0,0,night_time/dry
2018-11-12,18:00:00,10.9,7,W,1.6,82,1009.2,0.4,0,47.6,0,0,night_time/dry
2018-11-12,18:30:00,10.9,10,S,5.3,84,1009.2,0.3,0,47.6,0,0,night_time/dry
2018-11-12,19:00:00,10.8,6,SSW,5.6,84,1009.4,0.4,0,47.6,0,0,night_time/dry
2018-11-12,19:30:00,10.6,21,SW,8.6,85,1010,0.8,0.4,48,0,0,night_time/raining_lightly
2018-11-12,20:00:00,9.2,12,WSW,6.9,87,1009.6,0.1,1,48.6,0,0,night_time/raining_lightly
2018-11-12,20:30:00,9.1,8,WNW,5.2,88,1009.7,-0.4,1,48.6,0,0,night_time/dry
2018-11-12,21:00:00,9,6,SSW,4.4,86,1010,0.4,1,48.6,0,0,night_time/dry
2018-11-12,21:30:00,9.2,10,WSW,2.6,86,1010.2,0.5,1,48.6,0,0,night_time/dry
2018-11-12,22:00:00,9.3,12,SSE,6,86,1010.2,0.4,1,48.6,0,0,night_time/dry
2018-11-12,22:30:00,9.5,12,W,3.3,86,1011,0.8,1,48.6,0,0,night_time/dry
2018-11-12,23:00:00,8.2,15,WSW,6.4,90,1011,0.7,3.4,51,0,0,night_time/raining
2018-11-12,23:30:00,8.4,7,SSW,5.4,91,1011.1,0.1,3.6,51.2,0,0,night_time/rain_has_stopped
2018-11-13,00:00:00,8.6,8,SW,2.6,92,1011.4,0.5,0,51.2,0,0,night_time/dry
2018-11-13,00:30:00,8.7,7,WNW,3.6,92,1011.9,0.8,0,51.2,0,0,night_time/dry
2018-11-13,01:00:00,8.6,9,W,4.1,91,1012.1,0.6,0,51.2,0,0,night_time/dry
2018-11-13,01:30:00,8.7,8,WSW,4.6,91,1012.7,0.8,0.2,51.4,0,0,night_time/rain_has_stopped
2018-11-13,02:00:00,8.7,4,S,1.7,91,1013.2,1.2,0.2,51.4,0,0,night_time/dry
2018-11-13,03:00:00,8.7,8,W,1.8,92,1013.6,0.3,0.4,51.6,0,0,night_time/dry
2018-11-13,03:30:00,8.8,10,S,8.3,91,1013.9,0.5,0.6,51.8,0,0,night_time/raining_lightly
2018-11-13,04:00:00,8.7,9,SSW,3.3,91,1014.3,0.8,0.6,51.8,0,0,night_time/dry
2018-11-13,04:30:00,8.9,4,WSW,3,92,1014.9,1,0.6,51.8,0,0,night_time/dry
2018-11-13,05:00:00,9,10,WSW,5.1,92,1015.4,1,1.2,52.4,0,0,night_time/raining
2018-11-13,05:30:00,9.1,7,SW,3.8,93,1015.9,1,1.6,52.8,0,0,night_time/rain_has_stopped
2018-11-13,06:00:00,8.7,6,WSW,2.3,93,1016.5,1.2,1.6,52.8,0,0,night_time/dry
2018-11-13,06:30:00,8.6,4,WSW,4.1,93,1017.1,1.1,1.6,52.8,0,0,night_time/dry
2018-11-13,07:00:00,8.9,7,WSW,1.8,93,1017.6,1.1,1.6,52.8,0,0,night_time/dry
2018-11-13,07:30:00,8.9,4,WSW,4.6,93,1018.2,1.2,1.6,52.8,5,0,dawn/dry
2018-11-13,08:00:00,9.2,7,WSW,4.5,93,1018.8,1.2,1.6,52.8,40,0,sunny/dry
2018-11-13,08:30:00,9.5,6,SSW,2.8,93,1019.3,1.1,1.6,52.8,56,0,sunny/dry
2018-11-13,09:00:00,9.9,6,WSW,3.6,93,1019.6,0.9,1.6,52.8,107,0,cloudy/dry
2018-11-13,09:30:00,10.2,6,SW,3.9,92,1020.3,1,1.6,52.8,95,0,cloudy/dry
2018-11-13,10:00:00,11.1,7,WNW,2.5,91,1020.8,1.1,1.6,52.8,213,0.7,sunny/dry
2018-11-13,10:30:00,11.8,9,SSW,4.5,87,1021.1,0.9,1.6,52.8,237,0.8,partly_cloudy/dry
2018-11-13,11:00:00,11.8,5,SW,2.8,85,1021.5,0.7,1.6,52.8,111,0.8,cloudy/dry
2018-11-13,11:30:00,12.6,9,W,4.8,84,1021.7,0.5,1.6,52.8,200,0.9,sunny/dry
2018-11-13,12:00:00,12.3,5,SW,6,82,1021.8,0.5,1.6,52.8,213,0.9,sunny/dry
2018-11-13,12:30:00,12.4,7,WSW,5.4,79,1022.1,0.4,1.6,52.8,137,0.8,cloudy/dry
2018-11-13,13:00:00,12.9,8,SW,4.1,78,1022.2,0.3,1.6,52.8,181,0.8,sunny/dry
2018-11-13,13:30:00,13.1,8,WSW,3.3,77,1022.4,0.3,1.6,52.8,313,0.8,sunny/dry
2018-11-13,14:00:00,13.3,10,SSW,5.6,74,1022.3,0.2,1.6,52.8,72,0.5,cloudy/dry
2018-11-13,14:30:00,13.1,8,SW,4.1,75,1022.4,0,1.6,52.8,88,0,partly_cloudy/dry
2018-11-13,15:00:00,12.9,9,SSW,3,75,1022.4,0,1.6,52.8,67,0,partly_cloudy/dry
2018-11-13,15:30:00,12.6,8,SW,3.6,77,1022.4,0,1.6,52.8,49,0,partly_cloudy/dry
