DATE,TIME,"TEMP C","GUST mph",DIR,"AVG mph","HUM %","BARO mb","TREND mb","RAIN DAY mm","RAIN MTH mm","SOLAR W/m2",UV,WEATHER
2018-09-02,14:00:00,22.3,12,SSE,3.5,57,1023.6,-0.5,0,0,515,3.7,sunny/dry
2018-09-02,14:30:00,22.8,4,S,4.7,56,1023.5,-0.2,0,0,403,2.9,partly_cloudy/dry
2018-09-02,15:00:00,23.1,6,SSE,2.4,56,1023.1,-0.5,0,0,404,2.9,partly_cloudy/dry
2018-09-02,15:30:00,24.5,9,SSE,6.6,52,1022.9,-0.6,0,0,682,3.3,sunny/dry
2018-09-02,16:00:00,24.7,6,SSW,3.1,52,1022.7,-0.4,0,0,598,2.5,sunny/dry
2018-09-02,16:30:00,24.3,6,ESE,2,53,1022.5,-0.5,0,0,127,1.3,mainly_cloudy/dry
2018-09-02,17:00:00,23.8,4,SW,3.9,53,1022.4,-0.3,0,0,134,0.9,mainly_cloudy/dry
2018-09-02,17:30:00,23.3,4,SSW,2.1,52,1022.3,-0.2,0,0,98,0.5,mainly_cloudy/dry
2018-09-02,18:00:00,22.9,4,SW,2.2,54,1022.1,-0.2,0,0,83,0,mainly_cloudy/dry
2018-09-02,18:30:00,22.6,4,WSW,1.3,55,1022.1,-0.2,0,0,47,0,mainly_cloudy/dry
2018-09-02,19:00:00,22.2,5,SSW,3.1,55,1022.1,-0.1,0,0,23,0,overcast/dry
2018-09-02,19:30:00,21.4,4,SW,0.5,57,1022.1,0.1,0,0,7,0,dusk/dry
2018-09-02,20:00:00,20.8,4,WSW,1.7,57,1022.4,0.3,0,0,0,0,dusk/dry
2018-09-02,20:30:00,20.2,4,WSW,1.6,58,1022.5,0.3,0,0,0,0,night_time/dry
2018-09-02,21:00:00,19.8,1,SSW,1.3,57,1022.7,0.4,0,0,0,0,night_time/dry
2018-09-02,21:30:00,19.5,2,SSW,1.4,54,1022.8,0.3,0,0,0,0,night_time/dry
2018-09-02,22:00:00,19.2,1,SSW,1.7,54,1022.7,0,0,0,0,0,night_time/dry
2018-09-02,22:30:00,18.9,2,SSW,0.3,55,1022.8,0,0,0,0,0,night_time/dry
2018-09-02,23:00:00,18.7,2,SSW,0.8,55,1022.8,0.1,0,0,0,0,night_time/dry
2018-09-02,23:30:00,18.6,0,SSW,0,56,1022.7,-0.2,0,0,0,0,night_time/dry
2018-09-03,00:00:00,18.3,0,SSW,0,56,1022.5,-0.2,0,0,0,0,night_time/dry
2018-09-03,00:30:00,17.9,0,SSW,0,57,1022.4,-0.2,0,0,0,0,night_time/dry
2018-09-03,01:00:00,17.6,0,SSW,0,58,1022.5,-0.1,0,0,0,0,night_time/dry
2018-09-03,01:30:00,17.3,0,SSW,0,61,1022.3,-0.2,0,0,0,0,night_time/dry
2018-09-03,02:00:00,17.2,0,SSW,0,62,1022.1,-0.3,0,0,0,0,night_time/dry
2018-09-03,03:00:00,17.1,4,SSE,1.3,63,1021.9,-0.2,0,0,0,0,night_time/dry
2018-09-03,03:30:00,17.1,1,SSE,1.4,63,1021.7,-0.4,0,0,0,0,night_time/dry
2018-09-03,04:00:00,16.9,2,S,0.9,64,1021.6,-0.3,0,0,0,0,night_time/dry
2018-09-03,04:30:00,16.8,0,S,0,65,1021.6,-0.1,0,0,0,0,night_time/dry
2018-09-03,05:00:00,16.7,1,S,0.2,66,1021.4,-0.2,0,0,0,0,night_time/dry
2018-09-03,05:30:00,16.4,0,S,0,67,1021.3,-0.2,0,0,0,0,night_time/dry
2018-09-03,06:00:00,16.3,0,S,0,69,1021.4,0,0,0,0,0,night_time/dry
2018-09-03,06:30:00,16.2,1,S,1.6,70,1021.6,0.2,0,0,0,0,dawn/dry
2018-09-03,07:00:00,16.1,0,S,0,72,1021.9,0.5,0,0,9,0,mainly_cloudy/dry
2018-09-03,07:30:00,16.1,0,S,0.3,71,1022,0.5,0,0,26,0,overcast/dry
2018-09-03,08:00:00,16.3,0,S,0,72,1022,0.2,0,0,76,0,cloudy/dry
2018-09-03,08:30:00,17,1,S,0.1,72,1022.2,0.1,0,0,83,0.6,mainly_cloudy/dry
2018-09-03,09:00:00,17.3,2,NW,0,70,1022.2,0.1,0,0,90,0.9,mainly_cloudy/dry
2018-09-03,09:30:00,18.6,2,WNW,1.2,72,1022.1,0,0,0,346,1.4,sunny/dry
2018-09-03,10:00:00,20.5,4,WNW,1.2,67,1021.9,-0.3,0,0,432,1.9,sunny/dry
2018-09-03,10:30:00,21.6,2,WNW,1,65,1022,-0.1,0,0,434,2.3,sunny/dry
2018-09-03,11:00:00,22.6,2,NW,0.7,64,1021.8,-0.1,0,0,548,3.1,sunny/dry
2018-09-03,11:30:00,23.1,2,NW,1.5,62,1021.8,-0.2,0,0,592,3.6,sunny/dry
2018-09-03,12:00:00,23.5,2,NNW,2,61,1021.5,-0.3,0,0,504,3.8,partly_cloudy/dry
2018-09-03,12:30:00,23.8,4,WNW,2,61,1021.4,-0.5,0,0,664,4.4,sunny/dry
2018-09-03,13:00:00,24.6,5,NW,1.8,57,1021.3,-0.2,0,0,355,3.3,cloudy/dry
2018-09-03,13:30:00,24.2,7,NNW,3.5,59,1021.1,-0.3,0,0,698,4.7,sunny/dry
2018-09-03,14:00:00,24.6,5,NNE,1.8,59,1021,-0.2,0,0,671,4.5,sunny/dry
2018-09-03,14:30:00,24.3,8,WNW,2.4,61,1020.9,-0.1,0,0,320,3.6,cloudy/dry
2018-09-03,15:00:00,23.3,8,W,5.9,68,1020.9,-0.1,0,0,327,2.3,cloudy/dry
2018-09-03,15:30:00,22.6,13,WNW,6.2,71,1020.8,-0.1,0,0,174,1.2,mainly_cloudy/dry
2018-09-03,16:00:00,21.7,9,NNE,4.7,73,1020.8,-0.1,0,0,350,1.8,sunny/dry
2018-09-03,16:30:00,21.7,5,NNE,2.4,74,1020.8,0,0,0,162,1.2,cloudy/dry
2018-09-03,17:00:00,21.1,4,NNW,3.1,75,1020.8,-0.1,0,0,167,1.1,cloudy/dry
2018-09-03,17:30:00,20.6,9,NNE,4.6,78,1020.8,0,0,0,132,0.6,cloudy/dry
2018-09-03,18:00:00,20.1,5,NW,3.3,79,1020.8,0.1,0,0,134,0.5,cloudy/dry
2018-09-03,18:30:00,19.5,8,ENE,2.4,79,1021.1,0.2,0,0,39,0,overcast/dry
2018-09-03,19:00:00,18.4,8,NW,2.9,79,1021.4,0.6,0,0,23,0,overcast/dry
2018-09-03,19:30:00,17.7,5,NNE,1.8,81,1021.7,0.6,0,0,7,0,dusk/dry
2018-09-03,20:00:00,17,10,NNW,4.5,81,1022,0.5,0,0,0,0,dusk/dry
2018-09-03,20:30:00,16.5,2,N,2.1,82,1022.2,0.6,0,0,0,0,night_time/dry
2018-09-03,21:00:00,16.1,7,N,4.5,79,1022.3,0.5,0,0,0,0,night_time/dry
2018-09-03,21:30:00,15.8,12,NNE,8.2,74,1022.5,0.2,0,0,0,0,night_time/dry
2018-09-03,22:00:00,15.7,10,N,3,71,1022.6,0.2,0,0,0,0,night_time/dry
2018-09-03,22:30:00,15.5,8,NNE,5.3,68,1022.6,0.1,0,0,0,0,night_time/dry
2018-09-03,23:00:00,15.3,1,N,1.3,70,1022.6,0.1,0,0,0,0,night_time/dry
2018-09-03,23:30:00,15.2,4,NNE,1.4,72,1022.7,0.1,0,0,0,0,night_time/dry
2018-09-04,00:00:00,15.1,5,N,2.4,75,1022.7,0.1,0,0,0,0,night_time/dry
2018-09-04,00:30:00,14.8,7,N,2.9,74,1022.7,0,0,0,0,0,night_time/dry
2018-09-04,01:00:00,14.7,4,NNE,2.3,75,1022.8,0,0,0,0,0,night_time/dry
2018-09-04,01:30:00,14.6,4,NNE,2,76,1022.4,-0.2,0,0,0,0,night_time/dry
2018-09-04,02:00:00,14.6,4,NNW,1.7,77,1022.4,-0.3,0,0,0,0,night_time/dry
2018-09-04,03:00:00,14.5,4,NNE,1.5,80,1022.4,0,0,0,0,0,night_time/dry
2018-09-04,03:30:00,14.4,4,NNE,2.6,81,1022.5,0.2,0,0,0,0,night_time/dry
2018-09-04,04:00:00,14.3,7,N,2.6,82,1022.3,-0.1,0,0,0,0,night_time/dry
2018-09-04,04:30:00,14.2,5,NNE,1.7,84,1022.3,-0.2,0,0,0,0,night_time/dry
2018-09-04,05:00:00,13.7,4,NNE,2.4,87,1022.3,-0.1,0,0,0,0,night_time/dry
2018-09-04,05:30:00,13.5,4,NNE,1.2,89,1022.2,-0.1,0,0,0,0,night_time/dry
2018-09-04,06:00:00,13.5,4,N,1.8,90,1022.2,0,0,0,0,0,night_time/dry
2018-09-04,06:30:00,13.4,7,NNE,3.9,90,1022.3,0.1,0,0,0,0,dawn/dry
2018-09-04,07:00:00,13.4,5,N,1.3,90,1022.3,0.1,0,0,7,0,overcast/dry
2018-09-04,07:30:00,13.5,4,NNE,1.6,90,1022.5,0.2,0,0,19,0,overcast/dry
2018-09-04,08:00:00,13.7,2,NNW,1.2,91,1022.5,0.2,0,0,39,0,overcast/dry
2018-09-04,08:30:00,13.8,4,NNW,1.5,90,1022.6,0.1,0,0,39,0,overcast/dry
2018-09-04,09:00:00,14,4,NNE,1.7,90,1022.7,0.2,0,0,47,0,overcast/dry
2018-09-04,09:30:00,14.2,4,NNE,2.2,92,1022.7,0.2,0,0,83,0.5,overcast/dry
2018-09-04,10:00:00,14.4,4,NNE,2.3,89,1022.8,0.1,0,0,76,0.6,overcast/dry
2018-09-04,10:30:00,14.4,5,NNE,1.7,89,1022.8,0.1,0,0,51,0,overcast/dry
2018-09-04,11:00:00,14.4,4,NNE,3.2,89,1022.8,0,0,0,79,0.7,overcast/dry
2018-09-04,11:30:00,14.6,8,N,3.7,91,1022.9,0.1,0,0,90,0.8,overcast/dry
2018-09-04,12:00:00,14.8,1,NNE,2.1,92,1022.9,0.1,0,0,86,0.8,overcast/dry
2018-09-04,12:30:00,14.7,8,NNE,3.2,92,1022.8,-0.1,0,0,125,1,overcast/dry
2018-09-04,13:00:00,14.9,7,N,2.6,92,1022.8,-0.1,0,0,146,1.3,overcast/dry
2018-09-04,13:30:00,15.3,4,NE,0.8,90,1022.7,0,0,0,200,1.6,mainly_cloudy/dry
2018-09-04,14:00:00,15.9,6,NNE,4.1,88,1022.7,0,0,0,243,1.9,mainly_cloudy/dry
2018-09-04,14:30:00,16.6,5,N,3.1,85,1022.7,0,0,0,264,2.1,mainly_cloudy/dry
2018-09-04,15:00:00,17.1,7,NE,4.4,82,1022.6,-0.1,0,0,269,1.9,cloudy/dry
2018-09-04,15:30:00,17.3,1,NNE,2.1,82,1022.4,-0.4,0,0,264,1.7,cloudy/dry
2018-09-04,16:00:00,17.3,6,NNE,2.3,81,1022.5,-0.1,0,0,193,1.2,mainly_cloudy/dry
2018-09-04,16:30:00,17.4,7,N,4,79,1022.4,0.1,0,0,207,1.2,cloudy/dry
2018-09-04,17:00:00,17.3,12,NNE,1.6,79,1022.5,0,0,0,93,0.6,mainly_cloudy/dry
2018-09-04,17:30:00,17.1,7,NNE,2.4,79,1022.6,0.2,0,0,63,0.5,overcast/dry
2018-09-04,18:00:00,16.8,8,NNE,2.5,80,1022.5,0,0,0,63,0,overcast/dry
2018-09-04,18:30:00,16.7,10,NNE,5.8,81,1022.6,0,0,0,40,0,overcast/dry
2018-09-04,19:00:00,16.6,5,WNW,2.3,82,1022.7,0.1,0,0,18,0,overcast/dry
2018-09-04,19:30:00,16.2,7,ENE,2.4,82,1022.8,0.2,0,0,5,0,dusk/dry
2018-09-04,20:00:00,16,6,N,3.8,83,1022.9,0.2,0,0,0,0,dusk/dry
2018-09-04,20:30:00,15.9,10,NNE,1.4,83,1023.1,0.3,0,0,0,0,night_time/dry
2018-09-04,21:00:00,15.8,7,N,2.5,83,1023.3,0.4,0,0,0,0,night_time/dry
2018-09-04,21:30:00,15.7,4,NE,3.3,84,1023.5,0.5,0,0,0,0,night_time/dry
2018-09-04,22:00:00,15.4,5,NNE,2.6,85,1023.6,0.3,0,0,0,0,night_time/dry
2018-09-04,22:30:00,15.2,4,N,2.8,86,1023.6,0.1,0,0,0,0,night_time/dry
2018-09-04,23:00:00,15.2,4,NNE,1.3,85,1023.8,0.3,0,0,0,0,night_time/dry
2018-09-04,23:30:00,15.1,5,NNE,2.8,85,1023.8,0.2,0,0,0,0,night_time/dry
2018-09-05,00:00:00,15,4,NNE,1.8,86,1023.9,0.1,0,0,0,0,night_time/dry
2018-09-05,00:30:00,14.9,2,NNE,2,86,1023.9,0.1,0,0,0,0,night_time/dry
2018-09-05,01:00:00,14.9,4,NE,2.3,87,1023.9,0,0,0,0,0,night_time/dry
2018-09-05,01:30:00,14.8,2,NNE,1.8,87,1023.8,0,0,0,0,0,night_time/dry
2018-09-05,02:00:00,14.7,6,NE,1.4,88,1023.8,-0.2,0,0,0,0,night_time/dry
2018-09-05,03:00:00,14.4,7,NNE,2.6,89,1023.6,-0.2,0,0,0,0,night_time/dry
2018-09-05,03:30:00,13.8,7,N,2.1,88,1023.5,-0.1,0,0,0,0,night_time/dry
2018-09-05,04:00:00,13.7,6,NNE,3.3,86,1023.3,-0.3,0,0,0,0,night_time/dry
2018-09-05,04:30:00,13.5,10,N,3.1,85,1023.1,-0.5,0,0,0,0,night_time/dry
2018-09-05,05:00:00,13.2,4,N,1.5,85,1023.1,-0.3,0,0,0,0,night_time/dry
2018-09-05,05:30:00,13,2,NNE,0.7,86,1023.2,0.1,0,0,0,0,night_time/dry
2018-09-05,06:00:00,12.8,2,NW,2,85,1023.4,0.3,0,0,0,0,night_time/dry
2018-09-05,06:30:00,12.5,5,NNE,1,86,1023.6,0.4,0,0,0,0,dawn/dry
2018-09-05,07:00:00,12.3,2,W,2.3,86,1023.9,0.6,0,0,25,0,sunny/dry
2018-09-05,07:30:00,12.7,4,N,1.4,86,1024.1,0.5,0,0,69,0,sunny/dry
2018-09-05,08:00:00,13.7,6,NNW,4.4,84,1024,0.1,0,0,146,0,sunny/dry
2018-09-05,08:30:00,14.7,4,N,2.3,80,1024,0,0,0,207,0.7,sunny/dry
2018-09-05,09:00:00,15.4,4,NE,3.1,78,1024.1,0.1,0,0,283,1.1,sunny/dry
2018-09-05,09:30:00,16.2,4,N,1.5,77,1024,0,0,0,359,1.5,sunny/dry
2018-09-05,10:00:00,17.2,7,N,3,74,1023.9,-0.2,0,0,441,2.1,sunny/dry
2018-09-05,10:30:00,18.1,4,NNE,1.7,71,1023.8,-0.3,0,0,490,2.6,sunny/dry
2018-09-05,11:00:00,18.7,4,N,2.9,68,1023.8,-0.1,0,0,559,3.2,sunny/dry
2018-09-05,11:30:00,19,4,NNW,1.6,64,1023.6,-0.2,0,0,666,3.7,sunny/dry
2018-09-05,12:00:00,19.2,12,NNW,4,59,1023.3,-0.4,0,0,712,3.9,sunny/dry
2018-09-05,12:30:00,18.9,5,NNE,3.2,60,1023.2,-0.5,0,0,213,2.4,mainly_cloudy/dry
2018-09-05,13:00:00,19.1,4,NNE,3.7,58,1023,-0.4,0,0,299,2.8,cloudy/dry
2018-09-05,13:30:00,19.3,5,NNW,2.4,57,1022.9,-0.2,0,0,269,2.2,mainly_cloudy/dry
2018-09-05,14:00:00,19.1,7,NNE,3.9,58,1022.8,-0.1,0,0,322,2.8,cloudy/dry
2018-09-05,14:30:00,19.5,2,NNW,1.5,56,1022.6,-0.3,0,0,605,3.8,sunny/dry
2018-09-05,15:00:00,20.6,7,NW,5.3,53,1022.4,-0.5,0,0,206,1.6,cloudy/dry
2018-09-05,15:30:00,19.9,8,ENE,4.1,56,1022.2,-0.5,0,0,666,2.9,partly_cloudy/dry
2018-09-05,16:00:00,20.8,4,ENE,0.8,51,1021.9,-0.4,0,0,485,2.3,sunny/dry
2018-09-05,16:30:00,20.4,5,NNE,2,53,1022,-0.2,0,0,527,1.8,sunny/dry
2018-09-05,17:00:00,19.8,10,NE,5.3,53,1021.8,-0.1,0,0,97,1.1,mainly_cloudy/dry
2018-09-05,17:30:00,19.4,5,E,5.1,55,1021.6,-0.4,0,0,79,0.8,overcast/dry
2018-09-05,18:00:00,19,4,N,3,54,1021.6,-0.2,0,0,47,0,overcast/dry
2018-09-05,18:30:00,18.4,6,NNE,4.5,54,1021.5,-0.1,0,0,46,0,mainly_cloudy/dry
2018-09-05,19:00:00,18.1,4,NNW,2.2,57,1021.6,0.1,0,0,44,0,cloudy/dry
2018-09-05,19:30:00,17.7,4,N,1.6,59,1021.7,0.2,0,0,21,0,dusk/dry
2018-09-05,20:00:00,17.1,1,N,0.1,62,1021.7,0.2,0,0,0,0,dusk/dry
2018-09-05,20:30:00,16.3,2,NNW,1,65,1021.8,0.2,0,0,0,0,night_time/dry
2018-09-05,21:00:00,15.7,2,N,0.9,66,1022,0.1,0,0,0,0,night_time/dry
2018-09-05,21:30:00,15.4,2,N,1.7,68,1022,0.1,0,0,0,0,night_time/dry
2018-09-05,22:00:00,15.1,2,N,1.5,70,1022,0,0,0,0,0,night_time/dry
2018-09-05,22:30:00,14.6,2,N,0.7,71,1021.9,-0.1,0,0,0,0,night_time/dry
2018-09-05,23:00:00,13.8,2,N,1.4,72,1021.9,0,0,0,0,0,night_time/dry
2018-09-05,23:30:00,13.3,1,NNW,0.5,75,1022.1,0.2,0,0,0,0,night_time/dry
2018-09-06,00:00:00,12.8,2,WNW,1,78,1022,0.1,0,0,0,0,night_time/dry
2018-09-06,00:30:00,12.6,4,NNW,0.9,80,1021.9,-0.2,0,0,0,0,night_time/dry
2018-09-06,01:00:00,12.4,4,N,2,79,1021.6,-0.4,0,0,0,0,night_time/dry
2018-09-06,01:30:00,12.2,1,NNW,0,80,1021.3,-0.6,0,0,0,0,night_time/dry
2018-09-06,02:00:00,11.7,0,NNW,0,81,1021.2,-0.4,0,0,0,0,night_time/dry
2018-09-06,02:30:00,11.1,0,NNW,0,82,1021.1,-0.2,0,0,0,0,night_time/dry
2018-09-06,03:00:00,10.7,0,NNW,0,85,1021.1,-0.1,0,0,0,0,night_time/dry
2018-09-06,03:30:00,10.2,0,NNW,0,85,1020.9,-0.1,0,0,0,0,night_time/dry
2018-09-06,04:00:00,10,0,NNW,0.1,87,1020.7,-0.4,0,0,0,0,night_time/dry
2018-09-06,04:30:00,9.9,1,NNW,0.2,88,1020.6,-0.3,0,0,0,0,night_time/dry
2018-09-06,05:00:00,9.9,1,NNW,0,89,1020.5,-0.2,0,0,0,0,night_time/dry
2018-09-06,05:30:00,9.8,0,NNW,0,90,1020.2,-0.5,0,0,0,0,night_time/dry
2018-09-06,06:00:00,9.7,0,NNW,0,90,1020.1,-0.4,0,0,0,0,night_time/dry
2018-09-06,06:30:00,9.6,2,NW,0.7,90,1020,-0.1,0,0,0,0,dawn/dry
2018-09-06,07:00:00,9.6,0,SSE,0,91,1019.9,-0.1,0,0,18,0,partly_cloudy/dry
2018-09-06,07:30:00,10.3,0,SW,0,92,1019.8,-0.2,0,0,74,0,sunny/dry
2018-09-06,08:00:00,12.2,2,SW,0.6,90,1019.5,-0.4,0,0,148,0,sunny/dry
2018-09-06,08:30:00,13.9,0,WSW,0.3,86,1019.5,-0.3,0,0,288,0.7,sunny/dry
2018-09-06,09:00:00,15.7,2,WSW,1.2,76,1019.4,-0.1,0,0,142,0.8,cloudy/dry
2018-09-06,09:30:00,15.4,4,WNW,1.6,77,1019.4,-0.1,0,0,169,1.2,mainly_cloudy/dry
2018-09-06,10:00:00,17,2,WSW,1.6,75,1019,-0.3,0,0,469,2.1,sunny/dry
2018-09-06,10:30:00,18.1,4,W,1.3,73,1018.8,-0.7,0,0,689,2.1,partly_cloudy/dry
